Time,Sensor_Reading
0.0,19.05313491358717
0.33444816053511706,-24.96278385567991
0.6688963210702341,2.6773551150538353
1.0033444816053512,64.96141385316761
1.3377926421404682,-296.12386116283244
1.6722408026755853,67.31452606501303
2.0066889632107023,74.34140368030053
2.3411371237458196,118.73279086867043
2.6755852842809364,109.81218062758984
3.0100334448160533,95.11490503781971
3.3444816053511706,128.38592801360653
3.678929765886288,194.49743146370997
4.013377926421405,200.21165453393783
4.3478260869565215,178.0783029667247
4.682274247491639,192.26110655484968
5.016722408026756,150.10744763179864
5.351170568561873,286.72250515694736
5.68561872909699,202.72673103575553
6.020066889632107,272.4586305322269
6.354515050167224,238.57287453283436
6.688963210702341,297.5336063577933
7.023411371237458,285.096814123251
7.357859531772576,352.01915383904577
7.6923076923076925,261.726112167828
8.02675585284281,336.65646287632245
8.361204013377927,335.9970450088474
8.695652173913043,416.79291321826577
9.03010033444816,332.43749573021034
9.364548494983278,319.0269888301902
9.698996655518394,348.56244173551556
10.033444816053512,498.41339720922065
10.367892976588628,345.2812912647295
10.702341137123746,423.3964430652245
11.036789297658864,509.66890945562204
11.37123745819398,401.55881466688993
11.705685618729097,496.4614511534866
12.040133779264213,416.98114196356636
12.37458193979933,507.7549354536261
12.709030100334449,443.4890795607676
13.043478260869565,150.89456972579228
13.377926421404682,461.1073267557487
13.7123745819398,427.04710473662425
14.046822742474916,498.5388808410237
14.381270903010034,542.6064370159991
14.715719063545151,585.1398443243621
15.050167224080267,571.6786877391047
15.384615384615385,511.2313250730037
15.719063545150501,540.8131065135317
16.05351170568562,652.1739884023907
16.387959866220736,669.8507240456416
16.722408026755854,573.5749248538416
17.05685618729097,646.6971546756843
17.391304347826086,571.5428539080418
17.725752508361204,604.5644438858254
18.06020066889632,672.9497168034993
18.39464882943144,675.6258774151008
18.729096989966557,670.1083202253676
19.06354515050167,710.981091019412
19.39799331103679,697.7087141905346
19.732441471571907,730.6583726791048
20.066889632107024,607.9519957786416
20.401337792642142,719.7458710847114
20.735785953177256,685.2464848421482
21.070234113712374,732.188903075099
21.40468227424749,779.3273445758812
21.73913043478261,779.7761976150118
22.073578595317727,748.3395456529838
22.40802675585284,719.439975911021
22.74247491638796,809.5375120863764
23.076923076923077,733.2160740804268
23.411371237458194,891.7067042560745
23.745819397993312,713.9942600179428
24.080267558528426,726.023310483185
24.414715719063544,809.3611477903794
24.74916387959866,1226.967240209041
25.08361204013378,763.5719521674371
25.418060200668897,795.8407934645688
25.752508361204015,722.1488104682626
26.08695652173913,875.9478738779784
26.421404682274247,857.151881506262
26.755852842809364,877.1384612897056
27.090301003344482,934.836489318903
27.4247491638796,795.7164347766884
27.759197324414714,819.5160564302556
28.093645484949832,791.2960140257676
28.42809364548495,865.2442941400682
28.762541806020067,811.2829443599697
29.096989966555185,904.7931782330345
29.431438127090303,908.5384068792263
29.765886287625417,927.3238610123875
30.100334448160535,888.1990260374653
30.434782608695652,856.1467891455264
30.76923076923077,894.8484796623139
31.103678929765888,861.3232547948381
31.438127090301002,904.3967652776345
31.77257525083612,840.9418023660144
32.10702341137124,849.3468744386923
32.441471571906355,974.0166785549702
32.77591973244147,993.0380183634564
33.11036789297659,868.9452291944988
33.44481605351171,890.1618933447496
33.779264214046826,917.662581112922
34.11371237458194,974.6072097040332
34.448160535117054,974.0736240825495
34.78260869565217,981.0354432982746
65.21739130434783,1432.293917598738
65.55183946488295,1515.6352690219455
65.88628762541806,1455.4255157320363
66.22073578595318,1380.4881131634702
66.5551839464883,1457.8362264214813
66.88963210702342,1499.2051984858929
67.22408026755853,1522.7421882227543
67.55852842809365,1485.5610348046955
67.89297658862876,1533.1096483473498
68.22742474916387,1508.511692146018
68.56187290969899,1541.931606568873
68.89632107023411,1538.5640232669518
69.23076923076923,1593.0942257511867
69.56521739130434,1532.8038645787226
69.89966555183946,1645.5494219696532
70.23411371237458,1580.0778291736872
70.5685618729097,1610.5512005358657
70.90301003344482,1641.0845005507585
71.23745819397993,1650.4748468121177
71.57190635451505,1683.7124886363272
71.90635451505017,1679.605065862449
72.24080267558529,1356.301689309505
72.5752508361204,1646.2676771480385
72.90969899665552,1766.8550173652811
73.24414715719064,2204.562186216859
73.57859531772576,1781.4960677445877
73.91304347826087,1696.752535960669
74.24749163879599,1746.3590262434195
74.58193979933111,1793.0464636647696
74.91638795986623,1788.1252099788142
75.25083612040133,1815.956142681544
75.58528428093645,1830.661702085738
75.91973244147157,1780.971746747986
76.25418060200668,1942.7576024675147
76.5886287625418,1831.151285369401
76.92307692307692,1953.7727760977805
77.25752508361204,1945.8035039896201
77.59197324414716,1904.0541316069873
77.92642140468227,1918.271359893559
78.26086956521739,2011.5941213668825
78.59531772575251,1942.160790267545
78.92976588628763,2002.571003060522
79.26421404682274,2127.0173036701653
79.59866220735786,1969.2567174423311
79.93311036789298,2049.8721936899346
80.2675585284281,2062.736280195176
80.60200668896321,2020.942637435236
80.93645484949833,2021.9819347733976
81.27090301003345,2076.6944576943174
81.60535117056857,2063.981329453689
81.93979933110369,2129.2066852146863
82.27424749163879,2143.848350646417
82.6086956521739,2168.196056110945
82.94314381270902,2147.026669433206
83.27759197324414,2098.365998563977
83.61204013377926,2267.139995840098
83.94648829431438,2249.55876767504
84.2809364548495,2215.2927985255064
84.61538461538461,2208.2302211075944
84.94983277591973,2215.9850322402554
85.28428093645485,2311.600206095767
85.61872909698997,2307.0267706373124
85.95317725752508,2368.3399757701004
86.2876254180602,2305.2750341288242
86.62207357859532,2308.790427991221
86.95652173913044,2339.5722162173633
87.29096989966555,2315.298894646778
87.62541806020067,2434.7882937230224
87.95986622073579,2317.517192483614
88.29431438127091,2281.3753789504103
88.62876254180603,2404.8544821922205
88.96321070234114,2278.710782278912
89.29765886287625,2321.811247094685
89.63210702341136,2327.962302337735
89.96655518394648,2355.8989274241458
